team,title,path,gp,mpg,fg_pct,fga,ft_pct,fta,three_pm,pts,reb,ast,stl,blk,tov,nine_cat_z,nine_cat_rank,nine_cat_total_z,nine_cat_total_rank,points_score,points_model_rank
MIA,Myron Gardner,Players/MIA/Myron Gardner,54.0,5.0,0.5,,0.75,,0.2,2.1,1.5,0.5,0.3,0.1,0.2,,,,,,
MIA,Nikola Jović,Players/MIA/Nikola Jović,55.0,8.0,0.405,,0.73,,0.5,3.7,1.8,1.1,0.3,0.2,0.7,,,,,,
MIA,Pelle Larsson,Players/MIA/Pelle Larsson,72.0,24.0,0.495,,0.8,,0.8,10.1,3.3,3.1,0.7,0.2,1.3,-3.0923974546682698,200,-2.897708062501763,206,20.51,180
MIA,Ryan Conwell,Players/MIA/Ryan Conwell,45.0,6.0,0.41,,0.82,,0.7,2.7,0.8,0.4,0.2,0.0,0.2,,,,,,
MIA,Simone Fontecchio,Players/MIA/Simone Fontecchio,65.0,10.0,0.42,,0.84,,1.1,5.3,1.9,0.8,0.3,0.1,0.4,,,,,,
MIA,Tim Hardaway Jr,Players/MIA/Tim Hardaway Jr,74.0,25.0,0.445,,0.82,,2.5,12.3,2.5,1.4,0.5,0.1,0.6,-2.3735617238302167,186,-2.254807462997614,188,19.849999999999998,188
MIA,Tre Donaldson,Players/MIA/Tre Donaldson,24.0,5.0,0.42,,0.76,,0.2,1.8,0.5,0.8,0.2,0.0,0.4,,,,,,
MIA,Vladislav Goldin,Players/MIA/Vladislav Goldin,20.0,4.0,0.6,,0.65,,0.0,1.5,1.2,0.2,0.1,0.3,0.2,,,,,,
MIL,AJ Green,Players/MIL/AJ Green,70.0,10.0,0.425,3.2,0.86,0.4,1.1,4.0,1.1,0.8,0.2,0.0,0.5,,,,,,
MIL,Bogoljub Marković,Players/MIL/Bogoljub Marković,35.0,3.0,0.47,1.4,0.73,0.4,0.1,1.2,0.7,0.2,0.1,0.1,0.2,,,,,,
MIL,Brayden Burries,Players/MIL/Brayden Burries,70.0,17.0,0.447,8.2,0.78,2.0,1.1,9.3,3.3,2.0,0.8,0.3,1.4,-4.026373494438248,226,-3.7201131738784388,229,18.709999999999997,208
MIL,Caris LeVert,Players/MIL/Caris LeVert,55.0,6.0,0.425,2.8,0.75,0.5,0.3,2.6,0.8,1.1,0.3,0.2,0.5,,,,,,
MIL,Cormac Ryan,Players/MIL/Cormac Ryan,15.0,,0.44,4.2,0.85,0.7,1.0,4.3,1.3,0.6,0.3,0.1,0.5,,,,,,
MIL,Gary Trent Jr,Players/MIL/Gary Trent Jr,62.0,8.0,0.405,3.4,0.79,0.4,0.7,3.1,0.6,0.5,0.3,0.0,0.3,,,,,,
MIL,Jaime Jaquez Jr,Players/MIL/Jaime Jaquez Jr,72.0,24.0,0.5,10.5,0.77,3.0,0.7,13.0,4.7,4.0,0.7,0.3,1.8,-1.9397688230656835,178,-1.8176459657544102,181,26.19,139
MIL,Jericho Sims,Players/MIL/Jericho Sims,45.0,4.0,0.68,1.0,0.62,0.6,0.0,1.1,1.4,0.3,0.1,0.1,0.2,,,,,,
MIL,Kam Jones,Players/MIL/Kam Jones,8.0,,0.43,3.0,0.8,0.5,0.4,2.5,0.8,0.5,0.2,0.1,0.4,,,,,,
MIL,Kasparas Jakučionis,Players/MIL/Kasparas Jakučionis,68.0,15.0,0.43,5.2,0.87,1.3,1.1,6.8,2.3,2.8,0.6,0.1,1.0,-4.536955261645482,244,-4.131540619665747,249,15.41,242
MIL,Kel'el Ware,Players/MIL/Kel'el Ware,74.0,24.0,0.535,9.0,0.74,1.6,1.2,12.4,9.4,0.8,0.8,1.2,0.9,2.9240481859416567,47,2.77775193525892,44,30.580000000000005,98
MIL,Kevin Porter Jr,Players/MIL/Kevin Porter Jr,50.0,12.0,0.455,6.4,0.85,2.0,0.5,6.8,2.2,3.0,0.9,0.2,1.4,,,,,,
MIL,Kyle Kuzma,Players/MIL/Kyle Kuzma,62.0,20.0,0.47,9.2,0.73,2.2,0.9,10.5,4.0,2.2,0.5,0.3,1.4,-4.669292350897972,249,-4.060130428046716,247,20.05,185
MIL,Malique Lewis,Players/MIL/Malique Lewis,30.0,9.0,0.445,2.7,0.75,0.6,0.5,3.1,2.0,0.7,0.5,0.2,0.5,,,,,,
MIL,Myles Turner,Players/MIL/Myles Turner,65.0,23.0,0.45,8.8,0.76,2.3,1.8,11.5,5.2,1.2,0.6,1.5,1.0,-0.12229833286948577,128,-0.10888555999991573,127,25.740000000000002,144
MIL,Nate Ament,Players/MIL/Nate Ament,55.0,5.0,0.415,2.7,0.78,0.8,0.3,2.5,1.2,0.4,0.2,0.2,0.4,,,,,,
MIL,Ousmane Dieng,Players/MIL/Ousmane Dieng,66.0,14.0,0.43,6.0,0.71,1.0,0.8,6.2,2.8,2.1,0.5,0.3,1.2,,,,,,
MIL,Pete Nance,Players/MIL/Pete Nance,20.0,,0.48,2.6,0.65,0.3,0.6,2.8,1.4,0.5,0.2,0.2,0.3,,,,,,
MIL,Ryan Rollins,Players/MIL/Ryan Rollins,70.0,27.0,0.47,13.2,0.8,2.4,2.1,16.4,4.2,5.4,1.4,0.4,2.5,1.8820547611373928,76,1.7388989671572144,75,33.489999999999995,78
MIL,Tyler Herro,Players/MIL/Tyler Herro,60.0,28.0,0.466,16.7,0.89,4.0,2.6,20.8,4.5,4.5,0.7,0.3,2.1,2.5040714054012887,62,2.1419799827151693,64,35.15,67
MIN,Anthony Edwards,Players/MIN/Anthony Edwards,68.0,35.0,0.48,,0.81,,3.3,27.5,5.1,4.4,1.3,0.7,2.8,5.845224376905189,17,5.322905021436216,16,45.07,10
MIN,Ayo Dosunmu,Players/MIN/Ayo Dosunmu,68.0,31.0,0.515,,0.865,,1.7,14.5,3.8,3.8,1.0,0.3,1.5,1.6601073273753293,82,1.511762946846502,79,28.009999999999998,124
MIN,Bones Hyland,Players/MIN/Bones Hyland,45.0,10.0,0.43,,0.77,,0.9,4.6,1.0,1.4,0.4,0.1,0.6,,,,,,
MIN,Donte DiVincenzo,Players/MIN/Donte DiVincenzo,8.0,,0.405,,0.76,,2.0,8.5,3.0,2.5,0.8,0.2,1.0,,,,,,
MIN,Enrique Freeman,Players/MIN/Enrique Freeman,15.0,8.0,0.53,,0.7,,0.2,3.0,2.0,0.4,0.3,0.4,0.4,,,,,,
MIN,Isaiah Evans,Players/MIN/Isaiah Evans,25.0,8.0,0.41,,0.76,,0.7,3.0,0.8,0.3,0.2,0.1,0.4,,,,,,
MIN,Jaden McDaniels,Players/MIN/Jaden McDaniels,70.0,34.0,0.505,,0.82,,1.4,14.2,4.8,2.4,1.2,1.0,1.7,2.100595519538507,69,1.9408167364551663,69,29.160000000000004,109
MIN,Jaylen Clark,Players/MIN/Jaylen Clark,40.0,10.0,0.44,,0.66,,0.4,3.0,1.4,0.5,0.5,0.1,0.3,,,,,,
MIN,Joan Beringer,Players/MIN/Joan Beringer,60.0,14.0,0.64,,0.62,,0.0,6.3,4.7,0.6,0.4,1.2,0.7,,,,,,
MIN,Josh Green,Players/MIN/Josh Green,65.0,19.0,0.465,,0.82,,1.2,5.5,2.2,1.4,0.7,0.1,0.7,-4.5068943346389645,241,-4.012611635608428,243,12.540000000000001,259
MIN,LaMelo Ball,Players/MIN/LaMelo Ball,62.0,33.0,0.42,,0.89,,3.4,19.0,5.0,7.8,1.3,0.3,2.8,5.135702916296041,24,4.4656924674788785,25,40.400000000000006,29
MIN,Rocco Zikarsky,Players/MIN/Rocco Zikarsky,12.0,8.0,0.61,,0.6,,0.0,3.0,2.6,0.3,0.1,0.8,0.4,,,,,,
MIN,Rudy Gobert,Players/MIN/Rudy Gobert,69.0,30.0,0.67,,0.56,,0.0,10.2,10.2,1.5,0.7,1.5,1.3,0.7826360938009292,99,0.7179223802826544,97,29.99,103
MIN,Terrence Shannon Jr,Players/MIN/Terrence Shannon Jr,70.0,22.0,0.47,,0.79,,1.2,9.4,2.5,1.3,0.6,0.2,1.0,-4.365180502312157,238,-4.033149313008376,244,16.350000000000005,226
MIN,Trey Kaufman-Renn,Players/MIN/Trey Kaufman-Renn,25.0,8.0,0.545,2.5,0.7,0.8,0.1,3.2,2.2,0.6,0.2,0.2,0.4,,,,,,
MIN,Trey Lyles,Players/MIN/Trey Lyles,68.0,18.0,0.455,,0.77,,1.3,7.0,3.6,1.1,0.4,0.3,0.7,-4.612587244824648,246,-4.200414256858561,252,15.020000000000003,245
MIN,Zyon Pullin,Players/MIN/Zyon Pullin,15.0,8.0,0.46,,0.8,,0.4,3.5,1.1,1.4,0.3,0.0,0.5,,,,,,
NOP,Bryce McGowens,Players/NOP/Bryce McGowens,44.0,9.0,0.46,,0.78,,0.4,3.7,1.1,0.7,0.3,0.1,0.3,,,,,,
NOP,DeAndre Jordan,Players/NOP/DeAndre Jordan,14.0,8.0,0.65,,0.6,,0.0,2.1,2.8,0.3,0.1,0.4,0.4,,,,,,
NOP,Dejounte Murray,Players/NOP/Dejounte Murray,64.0,30.0,0.465,,0.835,,1.5,17.0,5.3,6.5,1.5,0.3,2.8,2.6683987875811734,58,2.357402802310874,57,36.46,56
NOP,Derik Queen,Players/NOP/Derik Queen,78.0,27.0,0.48,,0.79,,0.4,12.8,7.4,3.9,1.0,0.9,2.2,0.22600240827269802,113,0.2204212404696479,111,31.230000000000008,91
NOP,Herb Jones,Players/NOP/Herb Jones,66.0,28.0,0.42,,0.8,,1.3,9.0,3.5,2.8,1.7,0.6,1.2,0.6538723429411593,100,0.5866215456050613,100,23.75,163
NOP,Hunter Dickinson,Players/NOP/Hunter Dickinson,12.0,7.0,0.45,,0.75,,0.1,2.0,1.5,0.4,0.1,0.3,0.3,,,,,,
NOP,Jaron Pierre Jr,Players/NOP/Jaron Pierre Jr,12.0,5.0,0.395,,0.76,,0.3,2.0,0.8,0.3,0.2,0.1,0.4,,,,,,
NOP,Jeremiah Fears,Players/NOP/Jeremiah Fears,78.0,26.0,0.438,,0.795,,1.3,14.8,3.8,3.9,1.2,0.4,2.2,-1.044486551432831,155,-1.0186927788968239,156,28.46,121
NOP,Jordan Hawkins,Players/NOP/Jordan Hawkins,40.0,8.0,0.385,,0.85,,0.6,3.3,0.9,0.5,0.2,0.1,0.4,,,,,,
NOP,Jordan Poole,Players/NOP/Jordan Poole,60.0,16.0,0.41,,0.86,,1.6,9.0,1.5,2.2,0.5,0.2,1.3,-4.688661685327,250,-4.0106761548537255,242,15.700000000000003,236
NOP,Josh Oduro,Players/NOP/Josh Oduro,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
NOP,Karlo Matković,Players/NOP/Karlo Matković,58.0,17.0,0.59,,0.73,,0.7,7.0,4.3,0.9,0.4,1.0,0.6,-2.560683421989226,188,-2.1535896751298584,187,17.46,219
NOP,Micah Peavy,Players/NOP/Micah Peavy,48.0,8.0,0.4,,0.76,,0.3,2.2,1.0,0.5,0.4,0.1,0.3,,,,,,
NOP,Saddiq Bey,Players/NOP/Saddiq Bey,68.0,25.0,0.45,,0.84,,1.7,14.3,4.8,1.9,0.8,0.2,0.9,-0.5103402468395719,138,-0.46473710629079884,138,25.860000000000007,143
NOP,Trey Murphy III,Players/NOP/Trey Murphy III,68.0,34.0,0.47,,0.885,,3.1,21.1,5.5,3.6,1.4,0.4,1.7,6.422434052110349,10,5.848536217171056,10,38.349999999999994,39
NOP,Yves Missi,Players/NOP/Yves Missi,66.0,16.0,0.56,,0.585,,0.0,4.8,4.8,1.0,0.3,1.2,0.7,-4.524845504226219,242,-4.059464958211514,246,15.86,232
NOP,Zion Williamson,Players/NOP/Zion Williamson,60.0,30.0,0.59,,0.715,,0.1,21.7,6.1,4.0,1.0,0.6,2.4,1.378360468472508,91,1.1790480599177948,92,37.46999999999999,49
NYK,Andre Drummond,Players/NYK/Andre Drummond,62.0,17.0,0.535,,0.62,,0.0,5.8,7.6,1.1,0.6,0.7,0.9,-3.5522262994854668,215,-3.088798259349745,211,19.57,194
NYK,Jack Kayil,Players/NYK/Jack Kayil,18.0,7.0,0.41,,0.78,,0.4,2.4,0.7,0.9,0.3,0.0,0.5,,,,,,
NYK,Jalen Brunson,Players/NYK/Jalen Brunson,70.0,34.0,0.472,,0.845,,2.6,25.4,3.2,6.8,0.8,0.1,2.4,3.1978493456946913,41,2.954609525278808,42,41.03999999999999,27
NYK,Jordan Clarkson,Players/NYK/Jordan Clarkson,48.0,10.0,0.445,,0.825,,0.6,4.8,1.0,0.8,0.3,0.1,0.6,,,,,,
NYK,Jose Alvarado,Players/NYK/Jose Alvarado,68.0,16.0,0.415,,0.775,,1.2,5.8,2.0,2.8,0.8,0.1,0.9,-4.348027041047885,237,-3.959494705041268,237,14.799999999999999,250
NYK,Josh Hart,Players/NYK/Josh Hart,68.0,28.0,0.505,,0.73,,1.3,11.0,7.0,4.4,1.0,0.3,1.7,-0.011719711083852558,123,-0.010672457540637592,123,28.849999999999998,112
NYK,Karl-Anthony Towns,Players/NYK/Karl-Anthony Towns,68.0,31.0,0.51,,0.85,,1.8,20.5,11.5,3.2,0.9,0.6,2.4,5.340267205700008,23,4.86306996825364,22,42.099999999999994,23
NYK,Landry Shamet,Players/NYK/Landry Shamet,61.0,14.0,0.44,,0.79,,1.4,5.9,1.2,0.9,0.4,0.1,0.4,,,,,,
NYK,Mikal Bridges,Players/NYK/Mikal Bridges,80.0,33.0,0.49,,0.825,,1.9,14.7,3.9,3.7,1.2,0.7,1.0,3.107904415932216,43,3.0697691751742058,40,30.580000000000002,99
NYK,Miles McBride,Players/NYK/Miles McBride,64.0,23.0,0.425,,0.8,,2.3,10.2,2.2,2.4,0.8,0.2,0.7,-1.9519226620820707,179,-1.7244303868304005,178,19.889999999999997,187
NYK,Mohamed Diawara,Players/NYK/Mohamed Diawara,52.0,10.0,0.455,,0.72,,0.7,4.3,1.7,0.7,0.4,0.2,0.6,,,,,,
NYK,OG Anunoby,Players/NYK/OG Anunoby,64.0,33.0,0.482,,0.825,,2.3,16.6,5.2,2.2,1.5,0.7,1.7,3.723595235725617,38,3.2896184349296624,38,32.19,83
NYK,Pacôme Dadiet,Players/NYK/Pacôme Dadiet,28.0,8.0,0.42,,0.72,,0.4,2.7,1.1,0.4,0.2,0.1,0.3,,,,,,
NYK,Tyler Kolek,Players/NYK/Tyler Kolek,40.0,9.0,0.435,,0.72,,0.5,3.2,1.1,2.0,0.3,0.1,0.7,,,,,,
NYK,Tyler Nickel,Players/NYK/Tyler Nickel,24.0,8.0,0.43,,0.8,,0.7,3.1,1.2,0.3,0.2,0.1,0.3,,,,,,
OKC,Aday Mara,Players/OKC/Aday Mara,28.0,1.0,0.55,,0.65,,0.0,0.4,0.3,0.1,0.0,0.1,0.1,,,,,,
OKC,Ajay Mitchell,Players/OKC/Ajay Mitchell,61.0,24.0,0.485,,0.865,,1.1,12.7,3.2,3.5,1.1,0.3,1.4,0.024722931691603445,121,0.02132347396452371,121,25.14,153
OKC,Alex Caruso,Players/OKC/Alex Caruso,58.0,17.0,0.43,,0.8,,0.9,5.6,2.6,2.0,1.2,0.3,0.8,-2.7423615515609825,194,-2.3063848784270684,190,15.869999999999997,231
OKC,Bennett Stirtz,Players/OKC/Bennett Stirtz,26.0,1.0,0.42,,0.8,,0.1,0.4,0.1,0.1,0.0,0.0,0.1,,,,,,
OKC,Brooks Barnhizer,Players/OKC/Brooks Barnhizer,18.0,,0.4,,0.72,,0.2,1.5,1.0,0.4,0.2,0.1,0.3,,,,,,
OKC,Cason Wallace,Players/OKC/Cason Wallace,76.0,27.0,0.44,,0.815,,1.4,9.2,3.2,3.0,1.9,0.4,0.9,1.7143685058832339,80,1.6504563759881974,78,24.24,160
OKC,Chet Holmgren,Players/OKC/Chet Holmgren,67.0,29.0,0.55,,0.8,,1.4,17.6,9.0,1.8,0.7,1.9,1.6,5.52047203834554,20,4.990070594657274,20,37.99999999999999,44
OKC,Isaiah Hartenstein,Players/OKC/Isaiah Hartenstein,58.0,23.0,0.62,,0.65,,0.0,8.8,9.0,3.4,1.0,0.8,1.6,0.2667722007512677,112,0.22436114211388727,110,28.5,119
OKC,Jalen Williams,Players/OKC/Jalen Williams,58.0,30.0,0.5,,0.84,,1.2,19.0,4.8,5.2,1.2,0.4,2.0,3.024846878855946,45,2.543961096952949,50,35.96000000000001,62
OKC,Jared McCain,Players/OKC/Jared McCain,64.0,17.0,0.455,,0.865,,1.7,8.7,1.9,1.4,0.5,0.1,0.8,-3.9365180490499183,223,-3.477725564622081,222,14.929999999999998,248
OKC,Jaylin Williams,Players/OKC/Jaylin Williams,64.0,10.0,0.43,,0.79,,0.8,3.8,3.0,1.3,0.3,0.4,0.5,,,,,,
OKC,Josh Dix,Players/OKC/Josh Dix,10.0,,0.43,,0.8,,0.3,1.2,0.4,0.2,0.1,0.0,0.1,,,,,,
OKC,Kenrich Williams,Players/OKC/Kenrich Williams,50.0,2.0,0.47,,0.65,,0.2,0.9,0.5,0.2,0.1,0.0,0.1,,,,,,
OKC,Luguentz Dort,Players/OKC/Luguentz Dort,68.0,22.0,0.395,,0.76,,1.7,7.5,3.0,1.1,0.8,0.3,0.7,-3.6481483534060333,217,-3.32215599216581,220,16.200000000000003,229
OKC,Nikola Topic,Players/OKC/Nikola Topic,42.0,4.0,0.43,,0.7,,0.2,1.4,0.6,1.2,0.2,0.0,0.6,,,,,,
OKC,Otega Oweh,Players/OKC/Otega Oweh,12.0,,0.45,,0.75,,0.1,1.4,0.5,0.2,0.2,0.0,0.2,,,,,,
OKC,Shai Gilgeous-Alexander,Players/OKC/Shai Gilgeous-Alexander,70.0,33.0,0.55,,0.88,,1.7,31.0,4.5,6.7,1.4,0.7,2.3,11.341640981880067,3,10.478955339928842,3,51.30000000000001,5
OKC,Thomas Sorber,Players/OKC/Thomas Sorber,18.0,,0.5,,0.7,,0.0,1.5,1.0,0.2,0.1,0.2,0.2,,,,,,
ORL,Alex Morales,Players/ORL/Alex Morales,12.0,,,,,,0.3,2.3,1.0,0.5,0.3,0.1,0.4,,,,,,
ORL,Anthony Black,Players/ORL/Anthony Black,70.0,25.0,,,,,1.4,12.4,3.3,3.5,1.2,0.6,1.8,-0.4113745143220462,135,-0.38008390236057854,135,25.91,142
ORL,Colin Castleton,Players/ORL/Colin Castleton,14.0,,,,,,0.1,2.5,1.9,0.5,0.1,0.4,0.4,,,,,,
ORL,Desmond Bane,Players/ORL/Desmond Bane,78.0,34.0,,,,,2.3,19.6,4.3,4.5,1.1,0.5,1.9,2.0785729618392113,71,2.0272422500137437,67,35.56,64
ORL,Franz Wagner,Players/ORL/Franz Wagner,58.0,33.0,,,,,1.5,21.2,5.5,4.1,1.0,0.4,2.0,1.0691350644060509,94,0.899165518178551,95,36.9,52
ORL,Goga Bitadze,Players/ORL/Goga Bitadze,58.0,5.0,,,,,0.0,1.7,1.5,0.4,0.2,0.4,0.2,,,,,,
ORL,Izaiyah Nelson,Players/ORL/Izaiyah Nelson,8.0,,,,,,0.0,1.8,1.4,0.2,0.2,0.3,0.3,,,,,,
ORL,Jalen Suggs,Players/ORL/Jalen Suggs,60.0,29.0,,,,,2.1,13.4,3.9,5.4,1.7,0.7,2.6,2.613853182256916,59,2.235887196377063,62,31.83,85
ORL,Jamal Cain,Players/ORL/Jamal Cain,40.0,1.0,,,,,0.1,0.3,0.1,0.0,0.0,0.0,0.0,,,,,,
ORL,Jase Richardson,Players/ORL/Jase Richardson,60.0,9.0,,,,,0.5,3.5,1.0,0.9,0.3,0.0,0.4,,,,,,
ORL,Jevon Carter,Players/ORL/Jevon Carter,44.0,3.0,,,,,0.3,1.2,0.3,0.3,0.2,0.1,0.1,,,,,,
ORL,Jonathan Isaac,Players/ORL/Jonathan Isaac,48.0,6.0,,,,,0.1,1.7,1.4,0.2,0.3,0.4,0.2,,,,,,
ORL,Nikola Vucevic,Players/ORL/Nikola Vucevic,62.0,16.0,,,,,0.8,8.3,4.8,1.8,0.4,0.4,0.7,-3.6599523365393214,218,-3.1824702181961704,215,18.86,203
ORL,Noah Penda,Players/ORL/Noah Penda,42.0,1.0,,,,,0.0,0.2,0.3,0.1,0.1,0.1,0.1,,,,,,
ORL,Paolo Banchero,Players/ORL/Paolo Banchero,68.0,35.0,,,,,1.3,23.5,8.5,5.4,0.8,0.6,3.2,1.4306846965640063,89,1.302841133955673,89,43.449999999999996,15
ORL,Tristan da Silva,Players/ORL/Tristan da Silva,74.0,18.0,,,,,1.2,7.3,2.7,1.2,0.7,0.2,0.7,-4.0407154823041225,227,-3.838550029635151,233,14.94,247
ORL,Wendell Carter Jr,Players/ORL/Wendell Carter Jr,68.0,25.0,,,,,0.8,9.9,6.4,1.7,0.7,0.6,1.1,-1.8442635714790105,176,-1.6794633007185151,177,23.329999999999995,166
PHI,Adem Bona,Players/PHI/Adem Bona,65.0,16.0,0.61,,0.71,,0.0,4.3,4.0,0.5,0.4,1.1,0.7,-4.276809040510793,235,-3.807760387753502,232,13.650000000000002,255
PHI,Anfernee Simons,Players/PHI/Anfernee Simons,60.0,23.0,0.44,,0.89,,2.2,11.1,2.0,2.3,0.4,0.1,1.0,-2.8238880664893813,196,-2.4155508100932788,196,18.55,209
PHI,Ariel Hukporti,Players/PHI/Ariel Hukporti,35.0,9.0,0.58,,0.68,,0.0,2.4,2.8,0.4,0.2,0.5,0.5,,,,,,
PHI,Caleb Love,Players/PHI/Caleb Love,28.0,10.0,0.4,,0.75,,0.8,4.2,1.1,1.3,0.3,0.1,0.6,,,,,,
PHI,Dalen Terry,Players/PHI/Dalen Terry,38.0,10.0,0.44,,0.62,,0.4,3.1,1.6,1.2,0.5,0.2,0.5,,,,,,
PHI,Dean Wade,Players/PHI/Dean Wade,62.0,23.0,0.44,,0.75,,1.3,6.0,4.2,1.5,0.6,0.4,0.4,-3.253619061981218,206,-2.8291477084921155,202,16.54,224
PHI,Dominick Barlow,Players/PHI/Dominick Barlow,64.0,20.0,0.54,,0.725,,0.2,6.2,4.2,1.1,0.7,0.6,0.7,-3.712449786257274,220,-3.279771962981029,219,16.19,230
PHI,Duke Miles,Players/PHI/Duke Miles,12.0,7.0,0.41,,0.75,,0.3,2.2,0.5,0.7,0.3,0.0,0.4,,,,,,
PHI,Jabari Walker,Players/PHI/Jabari Walker,48.0,10.0,0.47,,0.73,,0.4,3.4,2.6,0.4,0.3,0.2,0.4,,,,,,
PHI,Jaylen Brown,Players/PHI/Jaylen Brown,67.0,34.0,0.48,,0.795,,2.1,24.3,6.1,4.1,0.9,0.4,2.9,1.6375482640700898,83,1.4802142612277727,81,39.82000000000001,32
PHI,Joel Embiid,Players/PHI/Joel Embiid,44.0,31.0,0.5,,0.855,,1.2,24.6,7.9,4.0,0.6,1.2,2.8,4.343160698683276,30,3.181451527905547,39,43.28,16
PHI,Johni Broome,Players/PHI/Johni Broome,25.0,8.0,0.5,,0.7,,0.3,3.4,2.3,0.5,0.2,0.3,0.5,,,,,,
PHI,Justin Edwards,Players/PHI/Justin Edwards,62.0,14.0,0.45,,0.83,,0.9,5.1,1.6,1.2,0.7,0.2,0.5,,,,,,
PHI,Labaron Philon Jr,Players/PHI/Labaron Philon Jr,44.0,12.0,0.445,,0.78,,0.7,5.5,1.5,2.1,0.5,0.1,1.0,,,,,,
PHI,Rayan Rupert,Players/PHI/Rayan Rupert,25.0,9.0,0.4,,0.8,,0.6,3.1,1.3,0.8,0.4,0.1,0.4,,,,,,
PHI,Tyrese Maxey,Players/PHI/Tyrese Maxey,68.0,34.0,0.465,,0.89,,3.0,25.9,4.0,6.1,1.5,0.5,2.3,7.980908577427081,6,7.267748097105946,6,45.05,11
PHI,VJ Edgecombe,Players/PHI/VJ Edgecombe,72.0,32.0,0.45,,0.82,,1.9,14.9,5.2,3.8,1.3,0.5,1.6,2.093882232448475,70,1.962056791159146,68,31.590000000000003,87
PHX,CJ Huntley,Players/PHX/CJ Huntley,10.0,5.0,0.5,1.2,0.65,0.2,0.2,1.5,0.7,0.1,0.1,0.1,0.2,,,,,,
PHX,Collin Gillespie,Players/PHX/Collin Gillespie,72.0,25.0,0.425,9.2,0.87,1.0,2.5,11.2,3.5,4.2,1.0,0.2,1.4,-0.6368971746481886,140,-0.5967997662061929,140,25.150000000000002,152
PHX,Devin Booker,Players/PHX/Devin Booker,66.0,35.0,0.462,18.8,0.875,7.5,2.2,26.2,4.0,6.6,0.9,0.3,3.1,4.239054571542203,31,3.8030676346958807,30,42.5,21
PHX,Dillon Brooks,Players/PHX/Dillon Brooks,64.0,30.0,0.44,15.2,0.83,3.0,2.2,18.1,3.8,1.8,1.0,0.2,1.6,-1.0336587652000446,154,-0.9131881190534593,153,28.46,122
PHX,Haywood Highsmith,Players/PHX/Haywood Highsmith,30.0,10.0,0.455,2.4,0.78,0.3,0.6,3.0,1.5,0.6,0.4,0.2,0.3,,,,,,
PHX,Jalen Green,Players/PHX/Jalen Green,61.0,30.0,0.435,16.1,0.78,2.9,2.4,18.7,3.9,3.1,1.0,0.3,2.3,-1.65597375596557,171,-1.4282737060370132,168,30.830000000000002,94
PHX,Jamaree Bouyea,Players/PHX/Jamaree Bouyea,24.0,8.0,0.43,2.3,0.75,0.4,0.4,2.7,0.8,1.2,0.3,0.1,0.6,,,,,,
PHX,Jordan Goodwin,Players/PHX/Jordan Goodwin,63.0,16.0,0.42,5.2,0.7,0.6,1.0,5.8,3.4,1.7,1.0,0.1,0.7,-4.123944125516708,228,-3.6147321434924167,227,15.530000000000001,239
PHX,Khaman Maluach,Players/PHX/Khaman Maluach,42.0,5.0,0.56,1.4,0.7,0.4,0.0,1.9,1.7,0.1,0.1,0.4,0.3,,,,,,
PHX,Koa Peat,Players/PHX/Koa Peat,32.0,9.0,0.48,2.9,0.65,0.8,0.1,3.4,1.8,0.8,0.3,0.2,0.6,,,,,,
PHX,Koby Brea,Players/PHX/Koby Brea,15.0,6.0,0.455,1.3,0.85,0.1,0.5,1.8,0.6,0.2,0.1,0.0,0.1,,,,,,
PHX,Luke Kennard,Players/PHX/Luke Kennard,68.0,15.0,0.5,4.2,0.89,0.6,1.4,6.1,1.6,1.5,0.4,0.1,0.5,-4.668139866082306,248,-4.25100278992064,254,11.969999999999999,261
PHX,Mark Williams,Players/PHX/Mark Williams,55.0,26.0,0.635,8.0,0.75,2.7,0.0,12.2,8.7,1.1,0.8,1.0,1.2,2.363892937407148,63,1.9359860413028163,70,28.49,120
PHX,Miles Bridges,Players/PHX/Miles Bridges,70.0,32.0,0.465,13.1,0.82,2.9,1.9,16.5,5.8,3.0,0.7,0.4,1.5,0.27093509130662696,111,0.2503268024757257,109,30.71,97
PHX,Oso Ighodaro,Players/PHX/Oso Ighodaro,70.0,14.0,0.63,3.0,0.5,1.0,0.0,4.3,3.6,1.6,0.6,0.5,0.8,,,,,,
PHX,Pat Spencer,Players/PHX/Pat Spencer,18.0,7.0,0.43,2.1,0.78,0.3,0.3,2.3,0.8,1.2,0.2,0.0,0.4,,,,,,
PHX,Rasheer Fleming,Players/PHX/Rasheer Fleming,58.0,12.0,0.43,3.5,0.65,0.6,0.8,4.2,2.4,0.5,0.5,0.5,0.5,,,,,,
PHX,Ryan Dunn,Players/PHX/Ryan Dunn,45.0,12.0,0.455,3.1,0.55,0.4,0.5,3.5,2.5,0.9,0.6,0.3,0.5,,,,,,
POR,Blake Wesley,Players/POR/Blake Wesley,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
POR,Branden Carlson,Players/POR/Branden Carlson,25.0,5.0,0.525,,0.65,,0.4,2.7,1.5,0.3,0.1,0.3,0.3,,,,,,
POR,Chris Youngblood,Players/POR/Chris Youngblood,10.0,4.0,0.41,,0.8,,0.4,1.6,0.4,0.2,0.1,0.0,0.2,,,,,,
